"Start_Position"	"Hugo_Symbol"	"Variant_Classification"	"ShortVariantID"	"Freq"	"Heteroplasmy"	"Cancertype"
"4619"	7683	"MT-CO2"	"Missense_Mutation"	"T:7683:C"	"< 5"	0.858606994918222	"RENAL(< 5)"
"4620"	7684	"MT-CO2"	"Silent"	"T:7684:C"	"< 5"	0.032159106576589	"COLORECTAL(< 5)"
"4621"	7685	"MT-CO2"	"Missense_Mutation"	"A:7685:G"	"< 5"	0.319111644157095	"BREAST(< 5),HAEMONC(< 5),RENAL(< 5)"
"4622"	7686	"MT-CO2"	"Missense_Mutation"	"T:7686:C"	"< 5"	0.226268215031482	"BREAST(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"4623"	7688	"MT-CO2"	"Missense_Mutation"	"T:7688:C"	"< 5"	0.0335299588170401	"COLORECTAL(< 5),LUNG(< 5)"
"4624"	7689	"MT-CO2"	"Missense_Mutation"	"G:7689:A"	"< 5"	0.268811187121772	"BLADDER(< 5),BREAST(< 5),OVARIAN(< 5)"
"4625"	7695	"MT-CO2"	"Missense_Mutation"	"T:7695:C"	"5"	0.133706089800425	"BREAST(< 5),ENDOCRINE(< 5),LUNG(< 5),RENAL(< 5)"
"4626"	7697	"MT-CO2"	"Missense_Mutation"	"G:7697:A"	"5"	0.182721352176844	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"4627"	7697	"MT-CO2"	"Missense_Mutation"	"G:7697:C"	"< 5"	0.0574770426972317	"OVARIAN(< 5)"
"4628"	7699	"MT-CO2"	"Silent"	"C:7699:T"	"< 5"	0.0607967348327027	"COLORECTAL(< 5)"
"4629"	7701	"MT-CO2"	"Missense_Mutation"	"T:7701:C"	"< 5"	0.114167524058259	"PROSTATE(< 5),RENAL(< 5)"
"4630"	7702	"MT-CO2"	"Silent"	"G:7702:A"	"10"	0.0895666994569315	"BREAST(< 5),HAEMONC(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"4631"	7703	"MT-CO2"	"Missense_Mutation"	"T:7703:C"	"10"	0.154980149710578	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5),TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"4632"	7705	"MT-CO2"	"Nonsense_Mutation"	"T:7705:A"	"< 5"	0.0241280086418382	"HAEMONC(< 5),RENAL(< 5)"
"4633"	7705	"MT-CO2"	"Silent"	"T:7705:C"	"< 5"	0.0270064609574771	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"4634"	7706	"MT-CO2"	"Missense_Mutation"	"G:7706:A"	"12"	0.115489333062394	"BREAST(6),COLORECTAL(< 5),LUNG(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4635"	7706	"MT-CO2"	"Missense_Mutation"	"G:7706:C"	"< 5"	0.0928838145749066	"BREAST(< 5),OVARIAN(< 5)"
"4636"	7707	"MT-CO2"	"Missense_Mutation"	"C:7707:T"	"< 5"	0.0149823019650922	"RENAL(< 5)"
"4637"	7709	"MT-CO2"	"Missense_Mutation"	"C:7709:A"	"< 5"	0.0104226983207875	"HAEMONC(< 5)"
"4638"	7709	"MT-CO2"	"Missense_Mutation"	"C:7709:T"	"< 5"	0.0163418518237658	"RENAL(< 5)"
"4639"	7711	"MT-CO2"	"Silent"	"T:7711:C"	"< 5"	0.0213132115435531	"BREAST(< 5)"
"4640"	7712	"MT-CO2"	"Missense_Mutation"	"T:7712:C"	"< 5"	0.165051618178849	"BREAST(< 5),HAEMONC(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4641"	7714	"MT-CO2"	"Missense_Mutation"	"C:7714:A"	"< 5"	0.0142346561498644	"COLORECTAL(< 5)"
"4642"	7721	"MT-CO2"	"Missense_Mutation"	"C:7721:T"	"< 5"	0.0379540198612434	"RENAL(< 5)"
"4643"	7722	"MT-CO2"	"Missense_Mutation"	"T:7722:C"	"< 5"	0.0107147481548621	"OVARIAN(< 5)"
"4644"	7725	"MT-CO2"	"Missense_Mutation"	"C:7725:T"	"< 5"	0.252155250809356	"COLORECTAL(< 5)"
"4645"	7733	"MT-CO2"	"Silent"	"C:7733:T"	"< 5"	0.0131416342647014	"UPPER_GASTROINTESTINAL(< 5)"
"4646"	7734	"MT-CO2"	"Missense_Mutation"	"T:7734:C"	"< 5"	0.341024194228438	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5),RENAL(< 5)"
"4647"	7737	"MT-CO2"	"Missense_Mutation"	"C:7737:T"	"< 5"	0.0104344922576067	"HAEMONC(< 5)"
"4648"	7741	"MT-CO2"	"Silent"	"T:7741:C"	"< 5"	0.0167157327240005	"BLADDER(< 5),LUNG(< 5)"
"4649"	7743	"MT-CO2"	"Missense_Mutation"	"C:7743:A"	"< 5"	0.0471621069824418	"BREAST(< 5)"
"4650"	7747	"MT-CO2"	"Silent"	"C:7747:T"	"< 5"	0.03488048595855	"COLORECTAL(< 5),OVARIAN(< 5)"
"4651"	7751	"MT-CO2"	"Missense_Mutation"	"T:7751:C"	"< 5"	0.592206079540319	"BLADDER(< 5),COLORECTAL(< 5)"
"4652"	7752	"MT-CO2"	"Missense_Mutation"	"C:7752:T"	"< 5"	0.543363124793115	"BREAST(< 5)"
"4653"	7754	"MT-CO2"	"Missense_Mutation"	"G:7754:A"	"12"	0.226631538749965	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5)"
"4654"	7755	"MT-CO2"	"Missense_Mutation"	"A:7755:G"	"< 5"	0.0677056952813472	"HAEMONC(< 5),PROSTATE(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4655"	7756	"MT-CO2"	"Silent"	"C:7756:T"	"< 5"	0.0127437968191123	"RENAL(< 5)"
"4656"	7757	"MT-CO2"	"Missense_Mutation"	"G:7757:A"	"< 5"	0.277749353905081	"ENDOMETRIAL_CARCINOMA(< 5),MALIGNANT_MELANOMA(< 5),OVARIAN(< 5),RENAL(< 5)"
"4657"	7758	"MT-CO2"	"Missense_Mutation"	"C:7758:T"	"< 5"	0.014058307994992	"LUNG(< 5)"
"4658"	7759	"MT-CO2"	"Silent"	"T:7759:C"	"< 5"	0.618183762979776	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5)"
"4659"	7761	"MT-CO2"	"Missense_Mutation"	"A:7761:G"	"< 5"	0.0102520944110784	"COLORECTAL(< 5)"
"4660"	7762	"MT-CO2"	"Silent"	"G:7762:A"	"5"	0.0416906509833827	"COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),SARCOMA(< 5)"
"4661"	7763	"MT-CO2"	"Missense_Mutation"	"G:7763:A"	"< 5"	0.0131537087514649	"BREAST(< 5),LUNG(< 5),RENAL(< 5)"
"4662"	7765	"MT-CO2"	"Silent"	"A:7765:G"	"< 5"	0.156164024656734	"BREAST(< 5),COLORECTAL(< 5),OVARIAN(< 5)"
"4663"	7768	"MT-CO2"	"Silent"	"A:7768:G"	"< 5"	0.0193270203201672	"RENAL(< 5),SARCOMA(< 5)"
"4664"	7770	"MT-CO2"	"Missense_Mutation"	"A:7770:T"	"< 5"	0.0168622215976955	"COLORECTAL(< 5)"
"4665"	7772	"MT-CO2"	"Missense_Mutation"	"A:7772:G"	"< 5"	0.0423301789450882	"BREAST(< 5),HAEMONC(< 5)"
"4666"	7773	"MT-CO2"	"Missense_Mutation"	"C:7773:T"	"< 5"	0.0134836684877368	"ORAL_OROPHARYNGEAL(< 5)"
"4667"	7775	"MT-CO2"	"Missense_Mutation"	"G:7775:A"	"8"	0.282473949797781	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"4668"	7776	"MT-CO2"	"Missense_Mutation"	"T:7776:C"	"< 5"	0.196387527204321	"BLADDER(< 5),BREAST(< 5),SARCOMA(< 5)"
"4669"	7777	"MT-CO2"	"Silent"	"C:7777:A"	"< 5"	0.0614220176325606	"BREAST(< 5),RENAL(< 5)"
"4670"	7777	"MT-CO2"	"Silent"	"C:7777:T"	"< 5"	0.220884491596138	"CHILDHOOD(< 5)"
"4671"	7778	"MT-CO2"	"Missense_Mutation"	"T:7778:C"	"< 5"	0.0121507363234224	"BREAST(< 5)"
"4672"	7779	"MT-CO2"	"Missense_Mutation"	"G:7779:C"	"< 5"	0.473085873421585	"COLORECTAL(< 5)"
"4673"	7779	"MT-CO2"	"Nonsense_Mutation"	"G:7779:A"	"< 5"	0.0334080732176261	"COLORECTAL(< 5),LUNG(< 5)"
"4674"	7781	"MT-CO2"	"Missense_Mutation"	"A:7781:G"	"< 5"	0.0170915411355736	"OVARIAN(< 5)"
"4675"	7782	"MT-CO2"	"Missense_Mutation"	"C:7782:T"	"< 5"	0.496418285207887	"COLORECTAL(< 5)"
"4676"	7783	"MT-CO2"	"Silent"	"T:7783:C"	"< 5"	0.230405115653592	"BLADDER(< 5),SARCOMA(< 5)"
"4677"	7785	"MT-CO2"	"Missense_Mutation"	"T:7785:C"	"< 5"	0.146336547948998	"ADULT_GLIOMA(< 5),BREAST(< 5),OVARIAN(< 5)"
"4678"	7786	"MT-CO2"	"Missense_Mutation"	"C:7786:A"	"< 5"	0.171967750509436	"COLORECTAL(< 5)"
"4679"	7786	"MT-CO2"	"Silent"	"C:7786:T"	"< 5"	0.194647201946472	"BREAST(< 5)"
"4680"	7788	"MT-CO2"	"Missense_Mutation"	"T:7788:C"	"< 5"	0.185547333803148	"RENAL(< 5)"
"4681"	7789	"MT-CO2"	"Silent"	"G:7789:A"	"5"	0.088799050670406	"COLORECTAL(< 5),MALIGNANT_MELANOMA(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4682"	7789	"MT-CO2"	"Silent"	"G:7789:C"	"< 5"	0.0765492953972849	"ADULT_GLIOMA(< 5),RENAL(< 5)"
"4683"	7792	"MT-CO2"	"Silent"	"C:7792:T"	"< 5"	0.20564161849711	"COLORECTAL(< 5)"
"4684"	7793	"MT-CO2"	"Missense_Mutation"	"G:7793:A"	"< 5"	0.178923862992853	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4685"	7795	"MT-CO2"	"Silent"	"C:7795:T"	"5"	0.362678681199035	"BREAST(< 5),COLORECTAL(< 5),MALIGNANT_MELANOMA(< 5),OVARIAN(< 5)"
"4686"	7796	"MT-CO2"	"Missense_Mutation"	"A:7796:G"	"< 5"	0.0149346058677978	"RENAL(< 5)"
"4687"	7797	"MT-CO2"	"Missense_Mutation"	"T:7797:C"	"8"	0.37965159760811	"BREAST(< 5),COLORECTAL(< 5),ORAL_OROPHARYNGEAL(< 5),OVARIAN(< 5),RENAL(< 5)"
"4688"	7798	"MT-CO2"	"Missense_Mutation"	"C:7798:A"	"< 5"	0.0117250916962299	"BREAST(< 5)"
"4689"	7798	"MT-CO2"	"Silent"	"C:7798:T"	"< 5"	0.268988104060802	"BLADDER(< 5),HEPATOPANCREATOBILIARY(< 5),SARCOMA(< 5),TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"4690"	7800	"MT-CO2"	"Missense_Mutation"	"T:7800:C"	"< 5"	0.0407571231617647	"OVARIAN(< 5)"
"4691"	7801	"MT-CO2"	"Silent"	"C:7801:T"	"< 5"	0.0227738556137554	"RENAL(< 5)"
"4692"	7802	"MT-CO2"	"Silent"	"C:7802:T"	"< 5"	0.10701347335857	"BREAST(< 5)"
"4693"	7804	"MT-CO2"	"Silent"	"A:7804:G"	"< 5"	0.0104513920172989	"RENAL(< 5)"
"4694"	7805	"MT-CO2"	"Missense_Mutation"	"G:7805:A"	"9"	0.168403549772852	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"4695"	7805	"MT-CO2"	"Missense_Mutation"	"G:7805:C"	"< 5"	0.226998217639764	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"4696"	7806	"MT-CO2"	"Missense_Mutation"	"T:7806:C"	"5"	0.443820533402364	"ADULT_GLIOMA(< 5),COLORECTAL(< 5),PROSTATE(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4697"	7808	"MT-CO2"	"Missense_Mutation"	"C:7808:T"	"< 5"	0.0177113200014517	"LUNG(< 5)"
"4698"	7809	"MT-CO2"	"Missense_Mutation"	"T:7809:C"	"6"	0.262945245097281	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),SARCOMA(< 5)"
"4699"	7810	"MT-CO2"	"Silent"	"C:7810:T"	"< 5"	0.138820270978367	"ENDOMETRIAL_CARCINOMA(< 5)"
"4700"	7812	"MT-CO2"	"Missense_Mutation"	"T:7812:C"	"< 5"	0.145067428628761	"COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"4701"	7813	"MT-CO2"	"Silent"	"C:7813:T"	"< 5"	0.0275831641878303	"LUNG(< 5),OVARIAN(< 5)"
"4702"	7814	"MT-CO2"	"Missense_Mutation"	"G:7814:A"	"17"	0.201432933420743	"ADULT_GLIOMA(< 5),BLADDER(< 5),BREAST(5),COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),RENAL(6)"
"4703"	7816	"MT-CO2"	"Silent"	"C:7816:T"	"< 5"	0.0395593390085128	"HAEMONC(< 5)"
"4704"	7817	"MT-CO2"	"Missense_Mutation"	"C:7817:A"	"< 5"	0.0120091498284407	"HAEMONC(< 5)"
"4705"	7818	"MT-CO2"	"Missense_Mutation"	"T:7818:C"	"7"	0.0822488027818231	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5)"
"4706"	7819	"MT-CO2"	"Silent"	"C:7819:T"	"< 5"	0.120083089077226	"COLORECTAL(< 5),RENAL(< 5)"
"4707"	7821	"MT-CO2"	"Missense_Mutation"	"C:7821:T"	"< 5"	0.128798134777377	"OVARIAN(< 5)"
"4708"	7823	"MT-CO2"	"Missense_Mutation"	"T:7823:C"	"< 5"	0.0395242615642059	"BREAST(< 5)"
"4709"	7827	"MT-CO2"	"Missense_Mutation"	"T:7827:C"	"5"	0.0645732426540552	"BLADDER(< 5),BREAST(< 5),ENDOCRINE(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5)"
"4710"	7829	"MT-CO2"	"Missense_Mutation"	"C:7829:T"	"< 5"	0.0335282441929081	"COLORECTAL(< 5)"
"4711"	7830	"MT-CO2"	"Missense_Mutation"	"G:7830:A"	"8"	0.311480903572817	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"4712"	7831	"MT-CO2"	"Silent"	"C:7831:T"	"< 5"	0.0129882844369024	"ADULT_GLIOMA(< 5)"
"4713"	7833	"MT-CO2"	"Missense_Mutation"	"T:7833:C"	"6"	0.15305482897073	"BREAST(< 5),COLORECTAL(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"4714"	7834	"MT-CO2"	"Silent"	"C:7834:T"	"< 5"	0.0386287320717391	"OVARIAN(< 5)"
"4715"	7835	"MT-CO2"	"Missense_Mutation"	"C:7835:T"	"< 5"	0.0229238001276769	"SARCOMA(< 5)"
"4716"	7836	"MT-CO2"	"Missense_Mutation"	"T:7836:C"	"< 5"	0.144265459024142	"OVARIAN(< 5),RENAL(< 5)"
"4717"	7840	"MT-CO2"	"Nonsense_Mutation"	"C:7840:A"	"< 5"	0.0122843585081378	"RENAL(< 5)"
"4718"	7847	"MT-CO2"	"Missense_Mutation"	"G:7847:A"	"9"	0.177267741249481	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4719"	7850	"MT-CO2"	"Missense_Mutation"	"G:7850:A"	"7"	0.248927263317618	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"4720"	7850	"MT-CO2"	"Nonsense_Mutation"	"G:7850:T"	"< 5"	0.0161916906378814	"SARCOMA(< 5)"
"4721"	7851	"MT-CO2"	"Missense_Mutation"	"A:7851:G"	"< 5"	0.0102271018198225	"UPPER_GASTROINTESTINAL(< 5)"
"4722"	7852	"MT-CO2"	"Silent"	"G:7852:A"	"< 5"	0.0600222272237683	"COLORECTAL(< 5),RENAL(< 5),SARCOMA(< 5)"
"4723"	7853	"MT-CO2"	"Missense_Mutation"	"G:7853:A"	"< 5"	0.0189265574031108	"CHILDHOOD(< 5),COLORECTAL(< 5)"
"4724"	7853	"MT-CO2"	"Missense_Mutation"	"G:7853:C"	"< 5"	0.0233909489338652	"ORAL_OROPHARYNGEAL(< 5)"
"4725"	7854	"MT-CO2"	"Missense_Mutation"	"T:7854:C"	"16"	0.12943368820322	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4726"	7859	"MT-CO2"	"Missense_Mutation"	"G:7859:A"	"5"	0.157507487389757	"BREAST(< 5),HAEMONC(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4727"	7861	"MT-CO2"	"Silent"	"T:7861:C"	"5"	0.121016450255435	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4728"	7863	"MT-CO2"	"Missense_Mutation"	"C:7863:T"	"< 5"	0.0376582897926611	"PROSTATE(< 5)"
"4729"	7867	"MT-CO2"	"Silent"	"C:7867:T"	"< 5"	0.0213098468574765	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"4730"	7869	"MT-CO2"	"Missense_Mutation"	"T:7869:C"	"< 5"	0.357585385435103	"CHILDHOOD(< 5),COLORECTAL(< 5)"
"4731"	7871	"MT-CO2"	"Missense_Mutation"	"A:7871:G"	"< 5"	0.0128632825413999	"LUNG(< 5)"
"4732"	7873	"MT-CO2"	"Silent"	"C:7873:T"	"< 5"	0.359609509069504	"COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),SINONASAL(< 5)"
"4733"	7874	"MT-CO2"	"Missense_Mutation"	"A:7874:G"	"< 5"	0.0954313428355786	"BREAST(< 5),SARCOMA(< 5)"
"4734"	7875	"MT-CO2"	"Missense_Mutation"	"T:7875:C"	"< 5"	0.0596276274972068	"COLORECTAL(< 5),LUNG(< 5)"
"4735"	7876	"MT-CO2"	"Silent"	"C:7876:T"	"< 5"	0.0177013853258081	"RENAL(< 5)"
"4736"	7880	"MT-CO2"	"Missense_Mutation"	"T:7880:C"	"< 5"	0.0141509433962264	"LUNG(< 5)"
"4737"	7880	"MT-CO2"	"Missense_Mutation"	"T:7880:G"	"< 5"	0.829205218090914	"ADULT_GLIOMA(< 5)"
"4738"	7882	"MT-CO2"	"Silent"	"A:7882:G"	"< 5"	0.568814548720252	"HAEMONC(< 5)"
"4739"	7884	"MT-CO2"	"Missense_Mutation"	"T:7884:C"	"< 5"	0.0772999271488236	"BLADDER(< 5),BREAST(< 5),OVARIAN(< 5)"
"4740"	7886	"MT-CO2"	"Missense_Mutation"	"G:7886:A"	"14"	0.1583383754275	"BREAST(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),OVARIAN(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4741"	7887	"MT-CO2"	"Missense_Mutation"	"G:7887:A"	"9"	0.142359172944107	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),PROSTATE(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4742"	7890	"MT-CO2"	"Missense_Mutation"	"A:7890:G"	"< 5"	0.0673791031237598	"HAEMONC(< 5)"
"4743"	7891	"MT-CO2"	"Silent"	"C:7891:T"	"< 5"	0.149873088955788	"BREAST(< 5)"
"4744"	7894	"MT-CO2"	"Silent"	"A:7894:G"	"< 5"	0.0828603152479677	"HAEMONC(< 5),OVARIAN(< 5),RENAL(< 5)"
"4745"	7895	"MT-CO2"	"Missense_Mutation"	"T:7895:C"	"< 5"	0.692644640211037	"BLADDER(< 5)"
"4746"	7896	"MT-CO2"	"Nonsense_Mutation"	"G:7896:A"	"14"	0.174004956376657	"BREAST(6),COLORECTAL(< 5),HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"4747"	7897	"MT-CO2"	"Missense_Mutation"	"G:7897:C"	"< 5"	0.0106552014206935	"COLORECTAL(< 5)"
"4748"	7897	"MT-CO2"	"Silent"	"G:7897:A"	"5"	0.0308014312587283	"BREAST(< 5),HAEMONC(< 5),LUNG(< 5),TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"4749"	7898	"MT-CO2"	"Missense_Mutation"	"T:7898:C"	"5"	0.20721848107779	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5)"
"4750"	7899	"MT-CO2"	"Missense_Mutation"	"A:7899:G"	"< 5"	0.0225527281063732	"BREAST(< 5)"
"4751"	7900	"MT-CO2"	"Nonsense_Mutation"	"C:7900:A"	"< 5"	0.0148265025669	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"4752"	7902	"MT-CO2"	"Nonsense_Mutation"	"G:7902:A"	"< 5"	0.0165916440515462	"COLORECTAL(< 5)"
"4753"	7904	"MT-CO2"	"Missense_Mutation"	"A:7904:G"	"< 5"	0.86349308979229	"BREAST(< 5)"
"4754"	7908	"MT-CO2"	"Missense_Mutation"	"A:7908:G"	"< 5"	0.0192028298907207	"LUNG(< 5)"
"4755"	7909	"MT-CO2"	"Nonsense_Mutation"	"C:7909:A"	"< 5"	0.013953537883284	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"4756"	7910	"MT-CO2"	"Missense_Mutation"	"G:7910:A"	"5"	0.312031793807022	"COLORECTAL(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"4757"	7912	"MT-CO2"	"Missense_Mutation"	"G:7912:C"	"< 5"	0.756537547196196	"LUNG(< 5)"
"4758"	7912	"MT-CO2"	"Silent"	"G:7912:A"	"< 5"	0.3519727801784	"CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),COLORECTAL(< 5),SARCOMA(< 5)"
"4759"	7913	"MT-CO2"	"Missense_Mutation"	"T:7913:C"	"< 5"	0.172228355710673	"LUNG(< 5)"
"4760"	7913	"MT-CO2"	"Missense_Mutation"	"T:7913:G"	"< 5"	0.0126976521322472	"UPPER_GASTROINTESTINAL(< 5)"
"4761"	7919	"MT-CO2"	"Missense_Mutation"	"G:7919:A"	"23"	0.257549417518	"BREAST(< 5),COLORECTAL(6),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"4762"	7922	"MT-CO2"	"Missense_Mutation"	"T:7922:C"	"< 5"	0.0783822306683316	"BREAST(< 5),OVARIAN(< 5)"
"4763"	7924	"MT-CO2"	"Silent"	"C:7924:T"	"< 5"	0.105652817259399	"COLORECTAL(< 5)"
"4764"	7925	"MT-CO2"	"Missense_Mutation"	"G:7925:A"	"6"	0.298543978695769	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5)"
"4765"	7926	"MT-CO2"	"Missense_Mutation"	"G:7926:A"	"8"	0.238363740373932	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"4766"	7928	"MT-CO2"	"Nonsense_Mutation"	"G:7928:A"	"5"	0.227397457757919	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),RENAL(< 5)"
"4767"	7929	"MT-CO2"	"Missense_Mutation"	"G:7929:A"	"< 5"	0.0153066379281312	"PROSTATE(< 5)"
"4768"	7930	"MT-CO2"	"Silent"	"A:7930:T"	"< 5"	0.0284852727370632	"HAEMONC(< 5)"
"4769"	7931	"MT-CO2"	"Silent"	"C:7931:T"	"< 5"	0.373282165638127	"BREAST(< 5)"
"4770"	7932	"MT-CO2"	"Missense_Mutation"	"T:7932:C"	"< 5"	0.554088258311671	"HAEMONC(< 5),PROSTATE(< 5)"
"4771"	7934	"MT-CO2"	"Missense_Mutation"	"A:7934:G"	"< 5"	0.16340859030837	"OVARIAN(< 5)"
"4772"	7935	"MT-CO2"	"Missense_Mutation"	"T:7935:C"	"< 5"	0.158980715909044	"BLADDER(< 5),BREAST(< 5)"
"4773"	7936	"MT-CO2"	"Missense_Mutation"	"C:7936:A"	"< 5"	0.0387806962223528	"BREAST(< 5)"
"4774"	7936	"MT-CO2"	"Silent"	"C:7936:T"	"< 5"	0.0164470346579677	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"4775"	7937	"MT-CO2"	"Missense_Mutation"	"T:7937:C"	"< 5"	0.0219881500987492	"BREAST(< 5)"
"4776"	7938	"MT-CO2"	"Missense_Mutation"	"T:7938:C"	"< 5"	0.0508383301139819	"BREAST(< 5),PROSTATE(< 5)"
"4777"	7943	"MT-CO2"	"Missense_Mutation"	"T:7943:C"	"< 5"	0.223450110680918	"BREAST(< 5),ORAL_OROPHARYNGEAL(< 5)"
"4778"	7946	"MT-CO2"	"Missense_Mutation"	"T:7946:C"	"< 5"	0.111084911221675	"PROSTATE(< 5)"
"4779"	7948	"MT-CO2"	"Silent"	"C:7948:T"	"< 5"	0.407891401046348	"COLORECTAL(< 5)"
"4780"	7950	"MT-CO2"	"Missense_Mutation"	"T:7950:C"	"7"	0.0578044520924215	"BLADDER(< 5),BREAST(< 5),HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5),OVARIAN(< 5)"
"4781"	7951	"MT-CO2"	"Silent"	"A:7951:G"	"< 5"	0.729851113572044	"RENAL(< 5)"
"4782"	7952	"MT-CO2"	"Missense_Mutation"	"C:7952:T"	"< 5"	0.0278846976306561	"RENAL(< 5)"
"4783"	7953	"MT-CO2"	"Missense_Mutation"	"T:7953:C"	"< 5"	0.0547882010443944	"COLORECTAL(< 5),LUNG(< 5),PROSTATE(< 5)"
"4784"	7954	"MT-CO2"	"Silent"	"T:7954:C"	"< 5"	0.27197264463845	"ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),SARCOMA(< 5)"
"4785"	7959	"MT-CO2"	"Missense_Mutation"	"C:7959:T"	"< 5"	0.024563836776407	"COLORECTAL(< 5)"
"4786"	7960	"MT-CO2"	"Silent"	"A:7960:G"	"< 5"	0.010258358662614	"LUNG(< 5)"
"4787"	7962	"MT-CO2"	"Missense_Mutation"	"T:7962:C"	"< 5"	0.0491986093193099	"COLORECTAL(< 5)"
"4788"	7964	"MT-CO2"	"Missense_Mutation"	"T:7964:C"	"< 5"	0.0206911864075942	"BREAST(< 5),RENAL(< 5)"
