"Start_Position"	"Hugo_Symbol"	"Variant_Classification"	"ShortVariantID"	"Freq"	"Heteroplasmy"	"Cancertype"
"3312"	7805	"MT-CO2"	"Missense_Mutation"	"G:7805:A"	"5"	0.289684263009406	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"3313"	7805	"MT-CO2"	"Missense_Mutation"	"G:7805:C"	"< 5"	0.443189001264223	"BLADDER(< 5)"
"3314"	7806	"MT-CO2"	"Missense_Mutation"	"T:7806:C"	"< 5"	0.721620490173819	"COLORECTAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"3315"	7809	"MT-CO2"	"Missense_Mutation"	"T:7809:C"	"5"	0.312121363276458	"BLADDER(< 5),COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),SARCOMA(< 5)"
"3316"	7810	"MT-CO2"	"Silent"	"C:7810:T"	"< 5"	0.138820270978367	"ENDOMETRIAL_CARCINOMA(< 5)"
"3317"	7812	"MT-CO2"	"Missense_Mutation"	"T:7812:C"	"< 5"	0.145067428628761	"COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"3318"	7814	"MT-CO2"	"Missense_Mutation"	"G:7814:A"	"8"	0.39996567327397	"ADULT_GLIOMA(< 5),BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"3319"	7818	"MT-CO2"	"Missense_Mutation"	"T:7818:C"	"< 5"	0.238842128255849	"BREAST(< 5),LUNG(< 5)"
"3320"	7819	"MT-CO2"	"Silent"	"C:7819:T"	"< 5"	0.227862339651541	"RENAL(< 5)"
"3321"	7821	"MT-CO2"	"Missense_Mutation"	"C:7821:T"	"< 5"	0.128798134777377	"OVARIAN(< 5)"
"3322"	7823	"MT-CO2"	"Missense_Mutation"	"T:7823:C"	"< 5"	0.0539218210846166	"BREAST(< 5)"
"3323"	7827	"MT-CO2"	"Missense_Mutation"	"T:7827:C"	"< 5"	0.123238712729819	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"3324"	7830	"MT-CO2"	"Missense_Mutation"	"G:7830:A"	"7"	0.354003205122077	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"3325"	7833	"MT-CO2"	"Missense_Mutation"	"T:7833:C"	"< 5"	0.419338932096344	"BREAST(< 5),PROSTATE(< 5)"
"3326"	7836	"MT-CO2"	"Missense_Mutation"	"T:7836:C"	"< 5"	0.360227097172872	"OVARIAN(< 5)"
"3327"	7847	"MT-CO2"	"Missense_Mutation"	"G:7847:A"	"7"	0.22136864288798	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5)"
"3328"	7850	"MT-CO2"	"Missense_Mutation"	"G:7850:A"	"< 5"	0.554177952841302	"ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5)"
"3329"	7852	"MT-CO2"	"Silent"	"G:7852:A"	"< 5"	0.141697058108437	"SARCOMA(< 5)"
"3330"	7854	"MT-CO2"	"Missense_Mutation"	"T:7854:C"	"7"	0.266741015336265	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),UPPER_GASTROINTESTINAL(< 5)"
"3331"	7859	"MT-CO2"	"Missense_Mutation"	"G:7859:A"	"< 5"	0.362834216943822	"BREAST(< 5)"
"3332"	7861	"MT-CO2"	"Silent"	"T:7861:C"	"< 5"	0.190063068065026	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),SARCOMA(< 5)"
"3333"	7869	"MT-CO2"	"Missense_Mutation"	"T:7869:C"	"< 5"	0.698819177692417	"COLORECTAL(< 5)"
"3334"	7873	"MT-CO2"	"Silent"	"C:7873:T"	"< 5"	0.471407676098348	"COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5)"
"3335"	7874	"MT-CO2"	"Missense_Mutation"	"A:7874:G"	"< 5"	0.0954313428355786	"BREAST(< 5),SARCOMA(< 5)"
"3336"	7875	"MT-CO2"	"Missense_Mutation"	"T:7875:C"	"< 5"	0.0798429319371728	"LUNG(< 5)"
"3337"	7880	"MT-CO2"	"Missense_Mutation"	"T:7880:G"	"< 5"	0.829205218090914	"ADULT_GLIOMA(< 5)"
"3338"	7882	"MT-CO2"	"Silent"	"A:7882:G"	"< 5"	0.568814548720252	"HAEMONC(< 5)"
"3339"	7884	"MT-CO2"	"Missense_Mutation"	"T:7884:C"	"< 5"	0.102281445778075	"BLADDER(< 5),BREAST(< 5)"
"3340"	7886	"MT-CO2"	"Missense_Mutation"	"G:7886:A"	"< 5"	0.649184729443187	"BREAST(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"3341"	7887	"MT-CO2"	"Missense_Mutation"	"G:7887:A"	"< 5"	0.299683129823398	"COLORECTAL(< 5),HAEMONC(< 5),PROSTATE(< 5),RENAL(< 5)"
"3342"	7890	"MT-CO2"	"Missense_Mutation"	"A:7890:G"	"< 5"	0.0673791031237598	"HAEMONC(< 5)"
"3343"	7891	"MT-CO2"	"Silent"	"C:7891:T"	"< 5"	0.149873088955788	"BREAST(< 5)"
"3344"	7894	"MT-CO2"	"Silent"	"A:7894:G"	"< 5"	0.150478999910391	"HAEMONC(< 5),OVARIAN(< 5)"
"3345"	7895	"MT-CO2"	"Missense_Mutation"	"T:7895:C"	"< 5"	0.692644640211037	"BLADDER(< 5)"
"3346"	7896	"MT-CO2"	"Nonsense_Mutation"	"G:7896:A"	"9"	0.262038843238209	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),OVARIAN(< 5),SARCOMA(< 5)"
"3347"	7898	"MT-CO2"	"Missense_Mutation"	"T:7898:C"	"< 5"	0.494919199421673	"ADULT_GLIOMA(< 5),BREAST(< 5)"
"3348"	7904	"MT-CO2"	"Missense_Mutation"	"A:7904:G"	"< 5"	0.86349308979229	"BREAST(< 5)"
"3349"	7910	"MT-CO2"	"Missense_Mutation"	"G:7910:A"	"< 5"	0.756316996966315	"COLORECTAL(< 5),RENAL(< 5)"
"3350"	7912	"MT-CO2"	"Missense_Mutation"	"G:7912:C"	"< 5"	0.756537547196196	"LUNG(< 5)"
"3351"	7912	"MT-CO2"	"Silent"	"G:7912:A"	"< 5"	0.512689471695415	"CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),COLORECTAL(< 5)"
"3352"	7913	"MT-CO2"	"Missense_Mutation"	"T:7913:C"	"< 5"	0.172228355710673	"LUNG(< 5)"
"3353"	7919	"MT-CO2"	"Missense_Mutation"	"G:7919:A"	"14"	0.408769203569516	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"3354"	7922	"MT-CO2"	"Missense_Mutation"	"T:7922:C"	"< 5"	0.141904397217436	"OVARIAN(< 5)"
"3355"	7924	"MT-CO2"	"Silent"	"C:7924:T"	"< 5"	0.161882390412868	"COLORECTAL(< 5)"
"3356"	7925	"MT-CO2"	"Missense_Mutation"	"G:7925:A"	"5"	0.356029859715903	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5)"
"3357"	7926	"MT-CO2"	"Missense_Mutation"	"G:7926:A"	"6"	0.305627991932332	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"3358"	7928	"MT-CO2"	"Nonsense_Mutation"	"G:7928:A"	"< 5"	0.365796962859221	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"3359"	7931	"MT-CO2"	"Silent"	"C:7931:T"	"< 5"	0.373282165638127	"BREAST(< 5)"
"3360"	7932	"MT-CO2"	"Missense_Mutation"	"T:7932:C"	"< 5"	0.554088258311671	"HAEMONC(< 5),PROSTATE(< 5)"
"3361"	7934	"MT-CO2"	"Missense_Mutation"	"A:7934:G"	"< 5"	0.16340859030837	"OVARIAN(< 5)"
"3362"	7935	"MT-CO2"	"Missense_Mutation"	"T:7935:C"	"< 5"	0.158980715909044	"BLADDER(< 5),BREAST(< 5)"
"3363"	7936	"MT-CO2"	"Missense_Mutation"	"C:7936:A"	"< 5"	0.0647254190159883	"BREAST(< 5)"
"3364"	7938	"MT-CO2"	"Missense_Mutation"	"T:7938:C"	"< 5"	0.0800598670167088	"PROSTATE(< 5)"
"3365"	7943	"MT-CO2"	"Missense_Mutation"	"T:7943:C"	"< 5"	0.4287760304775	"BREAST(< 5)"
"3366"	7946	"MT-CO2"	"Missense_Mutation"	"T:7946:C"	"< 5"	0.111084911221675	"PROSTATE(< 5)"
"3367"	7948	"MT-CO2"	"Silent"	"C:7948:T"	"< 5"	0.407891401046348	"COLORECTAL(< 5)"
"3368"	7950	"MT-CO2"	"Missense_Mutation"	"T:7950:C"	"< 5"	0.0914977485911415	"BLADDER(< 5),BREAST(< 5),HAEMONC(< 5),OVARIAN(< 5)"
"3369"	7951	"MT-CO2"	"Silent"	"A:7951:G"	"< 5"	0.729851113572044	"RENAL(< 5)"
"3370"	7953	"MT-CO2"	"Missense_Mutation"	"T:7953:C"	"< 5"	0.0720496625066753	"COLORECTAL(< 5),PROSTATE(< 5)"
"3371"	7954	"MT-CO2"	"Silent"	"T:7954:C"	"< 5"	0.768755193618082	"ENDOMETRIAL_CARCINOMA(< 5)"
"3372"	7965	"MT-CO2"	"Missense_Mutation"	"T:7965:C"	"< 5"	0.0878819086852043	"ENDOMETRIAL_CARCINOMA(< 5)"
"3373"	7967	"MT-CO2"	"Missense_Mutation"	"C:7967:A"	"< 5"	0.22875424915017	"HAEMONC(< 5)"
"3374"	7968	"MT-CO2"	"Missense_Mutation"	"T:7968:C"	"< 5"	0.349533708557578	"RENAL(< 5)"
"3375"	7970	"MT-CO2"	"Missense_Mutation"	"G:7970:A"	"< 5"	0.0700292527258222	"SARCOMA(< 5)"
"3376"	7971	"MT-CO2"	"Missense_Mutation"	"A:7971:G"	"< 5"	0.10105970535022	"UPPER_GASTROINTESTINAL(< 5)"
"3377"	7973	"MT-CO2"	"Missense_Mutation"	"C:7973:T"	"< 5"	0.0995162313630115	"ENDOMETRIAL_CARCINOMA(< 5)"
"3378"	7975	"MT-CO2"	"Silent"	"A:7975:G"	"< 5"	0.604026456254351	"ENDOMETRIAL_CARCINOMA(< 5)"
"3379"	7976	"MT-CO2"	"Missense_Mutation"	"G:7976:A"	"< 5"	0.574768322055288	"BREAST(< 5),SINONASAL(< 5)"
"3380"	7977	"MT-CO2"	"Missense_Mutation"	"G:7977:A"	"< 5"	0.227511380344814	"BLADDER(< 5),BREAST(< 5),SARCOMA(< 5)"
"3381"	7979	"MT-CO2"	"Missense_Mutation"	"G:7979:A"	"< 5"	0.427241791129167	"COLORECTAL(< 5),LUNG(< 5)"
"3382"	7984	"MT-CO2"	"Silent"	"G:7984:A"	"< 5"	0.221315585540411	"BREAST(< 5)"
"3383"	7986	"MT-CO2"	"Missense_Mutation"	"G:7986:A"	"5"	0.218747229698532	"ADULT_GLIOMA(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5)"
"3384"	7989	"MT-CO2"	"Missense_Mutation"	"T:7989:C"	"< 5"	0.23299073537927	"OVARIAN(< 5)"
"3385"	7992	"MT-CO2"	"Missense_Mutation"	"T:7992:C"	"< 5"	0.315390366335576	"ORAL_OROPHARYNGEAL(< 5)"
"3386"	7993	"MT-CO2"	"Silent"	"T:7993:C"	"< 5"	0.0789731530472271	"COLORECTAL(< 5)"
"3387"	7994	"MT-CO2"	"Missense_Mutation"	"G:7994:A"	"< 5"	0.252412541998354	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"3388"	7997	"MT-CO2"	"Missense_Mutation"	"G:7997:A"	"6"	0.154187869369155	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"3389"	8000	"MT-CO2"	"Missense_Mutation"	"G:8000:A"	"< 5"	0.770528334153862	"COLORECTAL(< 5)"
"3390"	8002	"MT-CO2"	"Silent"	"C:8002:T"	"< 5"	0.174854248303546	"HAEMONC(< 5)"
"3391"	8007	"MT-CO2"	"Missense_Mutation"	"G:8007:A"	"6"	0.114531304789699	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5)"
"3392"	8010	"MT-CO2"	"Missense_Mutation"	"T:8010:C"	"< 5"	0.333799053014917	"BREAST(< 5)"
"3393"	8012	"MT-CO2"	"Missense_Mutation"	"G:8012:A"	"< 5"	0.473440240541218	"COLORECTAL(< 5)"
"3394"	8015	"MT-CO2"	"Missense_Mutation"	"C:8015:T"	"< 5"	0.909929401047597	"RENAL(< 5)"
"3395"	8020	"MT-CO2"	"Silent"	"G:8020:A"	"< 5"	0.238651092270871	"BREAST(< 5),COLORECTAL(< 5),ORAL_OROPHARYNGEAL(< 5),PROSTATE(< 5)"
"3396"	8022	"MT-CO2"	"Missense_Mutation"	"T:8022:C"	"< 5"	0.767560961415352	"BLADDER(< 5)"
"3397"	8024	"MT-CO2"	"Missense_Mutation"	"G:8024:A"	"< 5"	0.447244005107505	"HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5)"
"3398"	8027	"MT-CO2"	"Missense_Mutation"	"G:8027:A"	"< 5"	0.378236004190714	"COLORECTAL(< 5),SARCOMA(< 5)"
"3399"	8033	"MT-CO2"	"Missense_Mutation"	"A:8033:G"	"< 5"	0.391524405936347	"SARCOMA(< 5)"
"3400"	8037	"MT-CO2"	"Missense_Mutation"	"G:8037:A"	"7"	0.339128968518342	"BREAST(< 5),COLORECTAL(< 5),ENDOCRINE(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),SARCOMA(< 5)"
"3401"	8040	"MT-CO2"	"Missense_Mutation"	"T:8040:C"	"< 5"	0.146389144434223	"OVARIAN(< 5)"
"3402"	8043	"MT-CO2"	"Missense_Mutation"	"T:8043:C"	"< 5"	0.645413003393816	"BREAST(< 5)"
"3403"	8046	"MT-CO2"	"Missense_Mutation"	"T:8046:C"	"< 5"	0.939609737733718	"HEPATOPANCREATOBILIARY(< 5)"
"3404"	8048	"MT-CO2"	"Missense_Mutation"	"A:8048:G"	"< 5"	0.414683177870698	"COLORECTAL(< 5)"
"3405"	8051	"MT-CO2"	"Missense_Mutation"	"T:8051:C"	"< 5"	0.0829447801451063	"SARCOMA(< 5)"
"3406"	8057	"MT-CO2"	"Missense_Mutation"	"G:8057:A"	"< 5"	0.131259741139798	"OVARIAN(< 5)"
"3407"	8059	"MT-CO2"	"Silent"	"C:8059:T"	"< 5"	0.681677301731996	"COLORECTAL(< 5)"
"3408"	8060	"MT-CO2"	"Missense_Mutation"	"G:8060:A"	"12"	0.270604111020886	"BLADDER(< 5),BREAST(< 5),COLORECTAL(6),LUNG(< 5),OVARIAN(< 5),UPPER_GASTROINTESTINAL(< 5)"
"3409"	8061	"MT-CO2"	"Missense_Mutation"	"T:8061:C"	"< 5"	0.349577851953662	"BREAST(< 5)"
"3410"	8065	"MT-CO2"	"Silent"	"G:8065:A"	"< 5"	0.222074010327022	"LUNG(< 5)"
"3411"	8066	"MT-CO2"	"Missense_Mutation"	"C:8066:T"	"< 5"	0.0988042615890287	"COLORECTAL(< 5)"
"3412"	8072	"MT-CO2"	"Missense_Mutation"	"T:8072:C"	"< 5"	0.283575128261777	"BLADDER(< 5)"
"3413"	8073	"MT-CO2"	"Nonsense_Mutation"	"G:8073:A"	"< 5"	0.463494015899889	"HEPATOPANCREATOBILIARY(< 5)"
"3414"	8075	"MT-CO2"	"Missense_Mutation"	"G:8075:A"	"5"	0.476022886383571	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),PROSTATE(< 5)"
"3415"	8078	"MT-CO2"	"Missense_Mutation"	"G:8078:A"	"5"	0.189130872804214	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"3416"	8079	"MT-CO2"	"Missense_Mutation"	"T:8079:C"	"< 5"	0.216163353672513	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5)"
"3417"	8083	"MT-CO2"	"Silent"	"C:8083:T"	"< 5"	0.0643791469194313	"COLORECTAL(< 5)"
"3418"	8084	"MT-CO2"	"Missense_Mutation"	"A:8084:G"	"< 5"	0.483162565550625	"COLORECTAL(< 5)"
"3419"	8090	"MT-CO2"	"Missense_Mutation"	"G:8090:A"	"< 5"	0.336486829013052	"HAEMONC(< 5),PROSTATE(< 5)"
"3420"	8091	"MT-CO2"	"Missense_Mutation"	"G:8091:A"	"7"	0.248158983571429	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5)"
"3421"	8093	"MT-CO2"	"Silent"	"T:8093:C"	"< 5"	0.548902231887185	"ADULT_GLIOMA(< 5),BREAST(< 5)"
"3422"	8102	"MT-CO2"	"Missense_Mutation"	"G:8102:A"	"< 5"	0.0748269896193772	"ADULT_GLIOMA(< 5)"
"3423"	8104	"MT-CO2"	"Silent"	"T:8104:C"	"< 5"	0.109834933785226	"RENAL(< 5)"
"3424"	8106	"MT-CO2"	"Missense_Mutation"	"C:8106:T"	"< 5"	0.164690450782095	"BREAST(< 5),ORAL_OROPHARYNGEAL(< 5)"
"3425"	8107	"MT-CO2"	"Silent"	"A:8107:T"	"< 5"	0.154318096665418	"UPPER_GASTROINTESTINAL(< 5)"
"3426"	8109	"MT-CO2"	"Missense_Mutation"	"T:8109:C"	"< 5"	0.673034801654904	"BREAST(< 5)"
"3427"	8110	"MT-CO2"	"Silent"	"T:8110:C"	"< 5"	0.231129274529115	"LUNG(< 5)"
"3428"	8113	"MT-CO2"	"Silent"	"C:8113:T"	"< 5"	0.339506632881204	"COLORECTAL(< 5)"
"3429"	8114	"MT-CO2"	"Missense_Mutation"	"G:8114:C"	"< 5"	0.0950128287363695	"LUNG(< 5)"
"3430"	8114	"MT-CO2"	"Nonsense_Mutation"	"G:8114:A"	"6"	0.261438058891541	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5)"
"3431"	8115	"MT-CO2"	"Missense_Mutation"	"G:8115:A"	"9"	0.350958509888876	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),SARCOMA(< 5)"
"3432"	8117	"MT-CO2"	"Missense_Mutation"	"C:8117:T"	"< 5"	0.258879654131415	"BREAST(< 5)"
"3433"	8118	"MT-CO2"	"Missense_Mutation"	"G:8118:A"	"< 5"	0.308046153511467	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"3434"	8119	"MT-CO2"	"Silent"	"T:8119:C"	"< 5"	0.127887845562231	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5)"
"3435"	8121	"MT-CO2"	"Missense_Mutation"	"T:8121:C"	"< 5"	0.460191327204265	"BREAST(< 5),COLORECTAL(< 5),RENAL(< 5)"
"3436"	8124	"MT-CO2"	"Missense_Mutation"	"A:8124:G"	"< 5"	0.909424362539194	"HEPATOPANCREATOBILIARY(< 5)"
"3437"	8125	"MT-CO2"	"Silent"	"C:8125:T"	"< 5"	0.296873120865905	"COLORECTAL(< 5)"
"3438"	8129	"MT-CO2"	"Missense_Mutation"	"A:8129:G"	"< 5"	0.373307386686127	"BREAST(< 5)"
"3439"	8134	"MT-CO2"	"Silent"	"T:8134:C"	"< 5"	0.546897834462601	"OVARIAN(< 5)"
"3440"	8135	"MT-CO2"	"Missense_Mutation"	"T:8135:C"	"< 5"	0.806554326475757	"COLORECTAL(< 5)"
"3441"	8136	"MT-CO2"	"Missense_Mutation"	"T:8136:C"	"< 5"	0.285878293277045	"BREAST(< 5),COLORECTAL(< 5)"
"3442"	8137	"MT-CO2"	"Silent"	"C:8137:T"	"< 5"	0.226605028946686	"COLORECTAL(< 5)"
"3443"	8138	"MT-CO2"	"Missense_Mutation"	"A:8138:G"	"< 5"	0.0652686054145908	"HEPATOPANCREATOBILIARY(< 5)"
"3444"	8141	"MT-CO2"	"Missense_Mutation"	"G:8141:A"	"13"	0.416136661032054	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),OVARIAN(< 5),SARCOMA(< 5)"
"3445"	8142	"MT-CO2"	"Missense_Mutation"	"C:8142:T"	"< 5"	0.476018099547511	"OVARIAN(< 5)"
"3446"	8143	"MT-CO2"	"Silent"	"T:8143:C"	"< 5"	0.552272538519072	"BREAST(< 5),COLORECTAL(< 5)"
"3447"	8146	"MT-CO2"	"Silent"	"A:8146:T"	"< 5"	0.450311175847458	"OVARIAN(< 5)"
"3448"	8148	"MT-CO2"	"Missense_Mutation"	"G:8148:A"	"< 5"	0.102080342121811	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"3449"	8152	"MT-CO2"	"Silent"	"G:8152:A"	"< 5"	0.379282479945612	"BREAST(< 5),COLORECTAL(< 5),OVARIAN(< 5)"
"3450"	8153	"MT-CO2"	"Nonsense_Mutation"	"G:8153:A"	"< 5"	0.119753355671432	"PROSTATE(< 5)"
"3451"	8154	"MT-CO2"	"Missense_Mutation"	"G:8154:A"	"6"	0.395173128848405	"BREAST(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),OVARIAN(< 5),RENAL(< 5)"
"3452"	8155	"MT-CO2"	"Silent"	"G:8155:A"	"< 5"	0.398545016235421	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),OVARIAN(< 5),RENAL(< 5)"
"3453"	8156	"MT-CO2"	"Missense_Mutation"	"G:8156:A"	"5"	0.076153401066122	"BLADDER(< 5),BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"3454"	8157	"MT-CO2"	"Missense_Mutation"	"T:8157:C"	"< 5"	0.314904881556269	"BREAST(< 5),COLORECTAL(< 5)"
"3455"	8157	"MT-CO2"	"Missense_Mutation"	"T:8157:G"	"< 5"	0.0555499889781768	"LUNG(< 5)"
"3456"	8158	"MT-CO2"	"Silent"	"A:8158:G"	"< 5"	0.533348296113418	"HAEMONC(< 5)"
"3457"	8159	"MT-CO2"	"Missense_Mutation"	"T:8159:C"	"< 5"	0.797386483632524	"COLORECTAL(< 5)"
"3458"	8160	"MT-CO2"	"Missense_Mutation"	"A:8160:G"	"< 5"	0.669531751122514	"BREAST(< 5)"
"3459"	8162	"MT-CO2"	"Missense_Mutation"	"T:8162:C"	"< 5"	0.380287862215287	"COLORECTAL(< 5),PROSTATE(< 5)"
"3460"	8163	"MT-CO2"	"Missense_Mutation"	"A:8163:G"	"< 5"	0.101059276695913	"HEPATOPANCREATOBILIARY(< 5)"
"3461"	8164	"MT-CO2"	"Nonsense_Mutation"	"C:8164:A"	"< 5"	0.144101633393829	"RENAL(< 5)"
"3462"	8165	"MT-CO2"	"Missense_Mutation"	"G:8165:A"	"5"	0.20484834894178	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5)"
"3463"	8166	"MT-CO2"	"Missense_Mutation"	"G:8166:A"	"6"	0.440567692342617	"ADULT_GLIOMA(< 5),BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5),MALIGNANT_MELANOMA(< 5),OVARIAN(< 5)"
"3464"	8167	"MT-CO2"	"Silent"	"T:8167:C"	"< 5"	0.166638368556268	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"3465"	8168	"MT-CO2"	"Missense_Mutation"	"C:8168:G"	"< 5"	0.167989484859208	"LUNG(< 5)"
"3466"	8168	"MT-CO2"	"Nonsense_Mutation"	"C:8168:T"	"< 5"	0.0877396055190295	"COLORECTAL(< 5)"
"3467"	8172	"MT-CO2"	"Missense_Mutation"	"G:8172:A"	"< 5"	0.0898347178213582	"COLORECTAL(< 5)"
"3468"	8174	"MT-CO2"	"Missense_Mutation"	"T:8174:C"	"< 5"	0.492927727184654	"ENDOMETRIAL_CARCINOMA(< 5)"
"3469"	8176	"MT-CO2"	"Silent"	"T:8176:C"	"< 5"	0.0754725765899991	"SARCOMA(< 5)"
"3470"	8177	"MT-CO2"	"Missense_Mutation"	"G:8177:A"	"< 5"	0.656949552384537	"COLORECTAL(< 5),LUNG(< 5)"
"3471"	8181	"MT-CO2"	"Missense_Mutation"	"T:8181:C"	"< 5"	0.126530496292719	"LUNG(< 5)"
"3472"	8183	"MT-CO2"	"Missense_Mutation"	"T:8183:C"	"< 5"	0.246274647533992	"LUNG(< 5)"
"3473"	8184	"MT-CO2"	"Missense_Mutation"	"G:8184:A"	"< 5"	0.249940792499441	"LUNG(< 5),PROSTATE(< 5)"
"3474"	8185	"MT-CO2"	"Silent"	"T:8185:C"	"< 5"	0.634881448336162	"LUNG(< 5)"
"3475"	8186	"MT-CO2"	"Missense_Mutation"	"G:8186:C"	"< 5"	0.466333771353482	"OVARIAN(< 5)"
"3476"	8186	"MT-CO2"	"Nonsense_Mutation"	"G:8186:A"	"< 5"	0.0555366616786832	"ENDOMETRIAL_CARCINOMA(< 5)"
"3477"	8189	"MT-CO2"	"Missense_Mutation"	"G:8189:A"	"6"	0.44185117144241	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),RENAL(< 5)"
"3478"	8190	"MT-CO2"	"Missense_Mutation"	"C:8190:A"	"< 5"	0.16449663858395	"LUNG(< 5)"
"3479"	8193	"MT-CO2"	"Missense_Mutation"	"A:8193:G"	"< 5"	0.833074441390847	"RENAL(< 5)"
"3480"	8199	"MT-CO2"	"Missense_Mutation"	"G:8199:A"	"< 5"	0.055868438837576	"PROSTATE(< 5)"
"3481"	8200	"MT-CO2"	"Silent"	"T:8200:C"	"< 5"	0.404703139997258	"SARCOMA(< 5)"
"3482"	8202	"MT-CO2"	"Missense_Mutation"	"T:8202:C"	"< 5"	0.517486399467081	"BREAST(< 5)"
"3483"	8206	"MT-CO2"	"Silent"	"G:8206:A"	"< 5"	0.180465074194716	"BLADDER(< 5)"
"3484"	8207	"MT-CO2"	"Missense_Mutation"	"C:8207:T"	"< 5"	0.203017518896189	"COLORECTAL(< 5),RENAL(< 5)"
"3485"	8209	"MT-CO2"	"Silent"	"C:8209:A"	"< 5"	0.0746167813859212	"RENAL(< 5)"
"3486"	8211	"MT-CO2"	"Missense_Mutation"	"T:8211:C"	"< 5"	0.138182541524384	"PROSTATE(< 5)"
"3487"	8214	"MT-CO2"	"Missense_Mutation"	"T:8214:C"	"< 5"	0.426843625237721	"BREAST(< 5),LUNG(< 5)"
"3488"	8217	"MT-CO2"	"Missense_Mutation"	"T:8217:C"	"< 5"	0.548785335689046	"ENDOMETRIAL_CARCINOMA(< 5)"
"3489"	8219	"MT-CO2"	"Missense_Mutation"	"G:8219:A"	"< 5"	0.0619902946146178	"BREAST(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),COLORECTAL(< 5)"
"3490"	8222	"MT-CO2"	"Silent"	"T:8222:C"	"< 5"	0.624481140713031	"COLORECTAL(< 5),SARCOMA(< 5)"
"3491"	8224	"MT-CO2"	"Missense_Mutation"	"A:8224:T"	"< 5"	0.409165054436478	"COLORECTAL(< 5)"
